Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,MonthlyIncome_Squared,DistanceFromHome_Squared,mean_daily_worked_hours,yearly_absents,average_entry_time
37,0,Non-Travel,Research & Development,3,Medical,Male,3,Laboratory Technician,Married,3.0,22,0,15.0,5,13,10,7,2.0,3.0,3.0,2,4,403206400,1,10.692001669051026,28,9.982858845970435
31,0,Travel_Rarely,Research & Development,1,Medical,Male,3,Laboratory Technician,Married,1.0,13,1,4.0,2,4,3,2,4.0,1.0,3.0,3,3,1971360000,576,7.060316091954023,29,10.048332136015325
39,0,Travel_Frequently,Research & Development,4,Technical Degree,Female,1,Sales Executive,Divorced,1.0,20,1,21.0,5,21,1,6,2.0,3.0,3.0,1,4,940648900,676,9.009179138321997,16,9.990044217687075
56,0,Travel_Frequently,Research & Development,4,Life Sciences,Female,3,Sales Executive,Married,9.0,14,0,36.0,1,7,7,7,3.0,1.0,2.0,3,3,2831304100,400,7.420447466294746,22,10.024180613668062
30,0,Travel_Rarely,Sales,4,Medical,Female,2,Manufacturing Director,Single,0.0,17,1,6.0,2,5,4,4,2.0,3.0,3.0,3,3,2926810000,25,7.585973922902495,16,9.998879818594105
41,0,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Research Scientist,Married,1.0,14,0,10.0,2,10,0,7,2.0,1.0,3.0,2,3,773952400,49,6.624136698939603,20,9.983981097279852
28,0,Travel_Rarely,Research & Development,3,Medical,Male,3,Healthcare Representative,Divorced,1.0,13,0,10.0,2,10,1,8,3.0,1.0,3.0,2,3,14296984900,49,6.192764830508475,25,10.008773540489642
25,1,Travel_Rarely,Research & Development,2,Life Sciences,Female,3,Laboratory Technician,Married,5.0,13,0,6.0,3,2,0,2,1.0,1.0,3.0,3,3,707560000,25,6.472303436911488,25,10.005415489642184
52,0,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Sales Representative,Married,2.0,21,0,28.0,2,5,0,4,4.0,3.0,3.0,2,4,1139062500,676,8.19505144032922,18,10.002319387288523
45,0,Travel_Rarely,Research & Development,3,Medical,Female,1,Sales Executive,Married,3.0,14,1,8.0,4,2,0,2,1.0,4.0,2.0,3,3,2598960400,4,6.787695733708392,24,9.999379981247069
52,0,Travel_Rarely,Research & Development,3,Medical,Male,2,Research Scientist,Married,2.0,11,1,31.0,3,5,1,4,4.0,4.0,1.0,3,3,2379488400,144,7.3021394799054375,26,10.0145768321513
42,0,Travel_Frequently,Sales,3,Marketing,Female,2,Healthcare Representative,Divorced,2.0,13,1,19.0,0,5,0,2,1.0,3.0,3.0,2,3,804856900,100,6.822407010014307,28,9.987222222222222
30,0,Travel_Rarely,Sales,3,Marketing,Male,1,Sales Executive,Single,2.0,20,1,11.0,5,5,0,2,3.0,4.0,3.0,3,4,578883600,625,7.322458937198068,31,9.996675120772947
60,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Married,5.0,18,1,33.0,4,29,11,10,1.0,1.0,1.0,3,3,514836100,100,6.164361829501916,29,9.998593151340996
46,0,Travel_Rarely,Sales,4,Marketing,Female,1,Sales Executive,Divorced,2.0,14,0,19.0,5,10,0,8,3.0,3.0,2.0,2,3,1687566400,361,7.610284810126583,24,10.017790670417252
42,0,Travel_Frequently,Research & Development,4,Technical Degree,Male,4,Sales Executive,Married,0.0,13,2,7.0,2,6,0,4,4.0,4.0,4.0,3,3,17439843600,324,6.5951353874883285,23,9.972673902894492
24,1,Travel_Rarely,Research & Development,2,Medical,Male,1,Research Scientist,Single,1.0,17,1,6.0,0,5,1,4,1.0,2.0,3.0,2,3,10861808400,729,10.648925376647835,25,10.021228813559324
34,1,Travel_Frequently,Research & Development,3,Medical,Male,2,Research Scientist,Divorced,0.0,20,1,3.0,3,2,1,0,4.0,3.0,2.0,3,4,18889753600,25,6.20442731277533,34,10.003771414586392
38,0,Travel_Frequently,Sales,3,Marketing,Female,2,Sales Executive,Married,1.0,11,1,1.0,3,1,0,0,4.0,4.0,3.0,3,3,2407864900,9,8.591902250351618,24,10.021142756680732
40,0,Travel_Rarely,Sales,4,Marketing,Female,1,Sales Executive,Married,0.0,18,1,21.0,2,20,1,12,3.0,3.0,3.0,2,3,1212432400,676,6.001353864734299,31,9.996157004830918
26,0,Travel_Rarely,Research & Development,2,Medical,Female,4,Healthcare Representative,Divorced,1.0,24,0,3.0,2,3,0,2,1.0,4.0,1.0,4,4,593409600,9,6.281751101321586,34,10.003160792951542
30,0,Non-Travel,Research & Development,3,Medical,Female,2,Sales Executive,Married,4.0,18,3,9.0,2,5,1,4,3.0,4.0,1.0,2,3,566440000,225,7.9055698005698005,27,10.002966524216523
29,0,Travel_Rarely,Research & Development,3,Medical,Female,3,Manufacturing Director,Married,1.0,11,0,10.0,3,10,0,7,2.0,3.0,3.0,3,3,37756376100,64,7.175699035812673,19,10.02785927456382
29,1,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Research Scientist,Married,5.0,16,1,6.0,4,2,1,1,3.0,2.0,4.0,2,3,320410000,361,6.651255274261604,24,10.014987107360525
19,1,Travel_Rarely,Research & Development,3,Medical,Male,1,Sales Executive,Single,1.0,15,2,1.0,2,1,0,0,1.0,4.0,4.0,3,3,5843073600,16,7.906068376068376,27,10.04906101614435
30,0,Non-Travel,Research & Development,4,Life Sciences,Female,3,Research Scientist,Married,0.0,15,1,10.0,2,9,7,8,3.0,1.0,3.0,3,3,2632716100,4,6.718815667131567,22,10.0184170153417
57,0,Travel_Rarely,Research & Development,2,Life Sciences,Male,4,Research Scientist,Divorced,3.0,12,1,32.0,3,1,0,0,1.0,4.0,2.0,3,3,3976563600,4,6.290588023088023,30,9.987932900432899
50,0,Travel_Rarely,Sales,4,Life Sciences,Female,3,Manager,Married,0.0,12,0,28.0,3,27,15,7,2.0,3.0,3.0,3,3,2291536900,100,7.178114997713763,18,9.978974622770918
30,0,Non-Travel,Sales,2,Life Sciences,Male,3,Laboratory Technician,Single,0.0,22,1,12.0,3,11,6,7,3.0,4.0,2.0,3,4,35645440000,100,6.286431712962963,21,10.002774305555556
60,0,Travel_Frequently,Research & Development,3,Life Sciences,Female,4,Laboratory Technician,Married,4.0,20,0,22.0,4,18,13,11,3.0,1.0,4.0,3,4,547092100,256,7.217978595478596,30,10.010303030303032
47,0,Travel_Rarely,Research & Development,3,Technical Degree,Male,5,Manufacturing Director,Divorced,5.0,16,2,20.0,2,5,0,4,1.0,4.0,3.0,2,3,18414490000,1,7.809089371980676,31,10.02231038647343
46,0,Travel_Rarely,Sales,1,Technical Degree,Male,1,Laboratory Technician,Married,6.0,21,1,26.0,3,3,0,1,1.0,3.0,1.0,2,4,4505094400,16,6.805152662993573,19,9.978044077134987
35,0,Travel_Rarely,Research & Development,2,Medical,Female,2,Laboratory Technician,Single,0.0,12,1,6.0,2,5,4,3,4.0,3.0,3.0,3,3,2922483600,225,6.484045584045584,27,9.978598053181386
54,0,Travel_Rarely,Research & Development,4,Medical,Male,2,Human Resources,Single,7.0,11,3,19.0,2,1,0,0,3.0,3.0,3.0,3,3,7988784400,4,7.651214845550945,20,9.998234209313049
34,0,Travel_Rarely,Sales,2,Life Sciences,Male,1,Laboratory Technician,Divorced,3.0,11,2,14.0,2,7,5,7,4.0,3.0,3.0,4,3,594872100,64,7.585962725546058,27,10.005070037986705
46,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Healthcare Representative,Married,2.0,18,0,15.0,3,3,1,2,3.0,4.0,3.0,2,3,7809256900,4,9.179540598290599,27,10.002650759734093
31,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Director,Divorced,1.0,14,1,13.0,3,13,0,8,3.0,2.0,4.0,3,3,2854764900,49,6.37815324858757,25,9.976603107344634
33,1,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Research Director,Married,7.0,22,0,15.0,2,7,7,7,2.0,3.0,4.0,2,4,4526598400,100,8.477647198480533,27,9.996682098765431
33,1,Travel_Rarely,Sales,4,Marketing,Male,2,Research Director,Divorced,7.0,25,0,8.0,5,4,1,3,1.0,4.0,3.0,3,4,4424910400,25,6.965121812386157,17,9.98954348816029
30,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Single,0.0,12,1,4.0,4,3,1,2,4.0,2.0,3.0,3,3,2352250000,4,6.474620792992162,20,9.965688105117566
35,0,Travel_Rarely,Research & Development,2,Medical,Female,2,Sales Representative,Married,4.0,23,1,10.0,2,8,0,0,4.0,3.0,3.0,1,4,789048100,144,8.876004361799817,19,10.025979109274564
31,1,Travel_Frequently,Research & Development,2,Medical,Female,2,Sales Executive,Married,3.0,15,2,12.0,2,1,0,0,1.0,3.0,3.0,2,3,3236472100,484,6.58834186159844,33,10.029569931773878
34,1,Travel_Frequently,Sales,1,Marketing,Male,1,Research Director,Divorced,9.0,22,1,11.0,5,3,0,2,2.0,1.0,3.0,4,4,400400100,289,10.995573136427566,24,10.027664088138772
42,0,Travel_Frequently,Research & Development,4,Medical,Female,1,Research Scientist,Married,4.0,15,3,8.0,3,2,2,0,2.0,3.0,3.0,2,3,886252900,4,7.810652071563088,25,10.00425141242938
36,0,Non-Travel,Research & Development,4,Medical,Male,1,Research Scientist,Single,1.0,11,0,10.0,3,10,9,7,2.0,4.0,2.0,3,3,1620062500,9,7.22925660291439,17,9.98844262295082
22,1,Travel_Frequently,Research & Development,3,Medical,Female,2,Laboratory Technician,Single,5.0,13,2,4.0,2,2,1,2,3.0,3.0,3.0,3,3,1432622500,49,6.419389838556505,27,9.996088556505223
48,0,Travel_Rarely,Research & Development,3,Medical,Male,1,Laboratory Technician,Married,2.0,14,1,14.0,6,9,6,7,2.0,4.0,3.0,3,3,11780931600,36,6.779623617123617,30,10.00674001924002
55,0,Travel_Rarely,Research & Development,3,Medical,Female,1,Sales Executive,Single,3.0,11,0,37.0,5,10,7,7,1.0,2.0,3.0,3,3,14474496100,1,7.390809591642925,27,9.995432098765432
41,0,Non-Travel,Research & Development,2,Life Sciences,Female,2,Research Scientist,Single,7.0,17,1,16.0,2,14,1,10,4.0,4.0,3.0,2,3,9872409600,9,6.192049516908213,31,10.023062801932367
35,0,Travel_Rarely,Research & Development,3,Medical,Female,1,Sales Representative,Married,9.0,18,0,15.0,2,11,6,9,2.0,3.0,3.0,2,3,879715600,484,6.014660228898426,28,10.019285884597045
40,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Single,7.0,14,0,22.0,1,20,5,13,2.0,3.0,3.0,3,3,661004100,225,7.3010291438979955,17,10.009527550091075
39,0,Travel_Frequently,Research & Development,1,Medical,Male,1,Research Scientist,Married,1.0,16,1,8.0,3,8,0,7,3.0,3.0,3.0,3,3,9982008100,144,7.061997245179064,19,9.980177915518825
31,0,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Research Director,Single,4.0,13,2,10.0,2,6,0,5,2.0,4.0,4.0,2,3,3772416400,1,8.724735996326906,19,10.041269513314969
42,0,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Executive,Married,1.0,14,0,10.0,3,10,5,8,4.0,1.0,2.0,3,3,2905210000,25,10.807604755178907,25,9.993798258003768
45,0,Travel_Rarely,Research & Development,1,Medical,Female,4,Sales Executive,Married,0.0,23,0,9.0,2,8,3,7,4.0,2.0,4.0,3,4,1939521600,4,7.41028883972468,35,10.00844395280236
29,0,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Divorced,4.0,11,0,8.0,3,3,1,2,4.0,4.0,4.0,2,3,2631690000,25,7.393010477582846,33,10.022875243664718
33,0,Travel_Rarely,Research & Development,3,Medical,Female,1,Laboratory Technician,Divorced,4.0,16,0,10.0,2,6,0,5,1.0,3.0,3.0,3,3,436810000,256,7.402587597971416,20,9.990865606270171
31,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Executive,Divorced,9.0,14,2,10.0,2,5,0,1,3.0,4.0,2.0,3,3,846228100,4,6.711708214624881,27,9.982573599240267
18,1,Travel_Frequently,Research & Development,3,Technical Degree,Male,1,Sales Executive,Single,1.0,18,2,0.0,4,0,0,0,2.0,2.0,3.0,4,3,1202702400,4,9.230231673582297,20,9.999264638082066
40,0,Non-Travel,Research & Development,4,Technical Degree,Female,2,Laboratory Technician,Divorced,3.0,19,0,20.0,3,1,0,1,3.0,1.0,3.0,2,3,941262400,1,6.880860065086006,22,9.977718503021851
41,0,Non-Travel,Research & Development,3,Life Sciences,Male,2,Manufacturing Director,Single,2.0,15,2,10.0,2,8,0,7,1.0,3.0,3.0,2,3,712890000,529,9.292572463768115,31,10.020456521739131
26,0,Travel_Rarely,Research & Development,4,Medical,Male,3,Healthcare Representative,Divorced,5.0,17,3,8.0,3,0,0,0,1.0,3.0,3.0,2,3,725224900,81,6.0161487142164,32,10.005481562348375
35,0,Travel_Rarely,Research & Development,4,Medical,Male,2,Human Resources,Single,1.0,15,0,5.0,2,5,0,3,1.0,3.0,3.0,2,3,9074467600,256,6.326000243664717,33,10.03306164717349
34,0,Travel_Rarely,Research & Development,3,Medical,Male,1,Laboratory Technician,Single,1.0,19,1,10.0,3,10,5,7,4.0,4.0,3.0,2,3,2742616900,676,6.406121659634318,24,10.011140412564464
26,1,Travel_Rarely,Sales,3,Marketing,Female,2,Manufacturing Director,Single,1.0,22,0,1.0,3,1,0,0,3.0,4.0,1.0,1,4,588547600,1,8.751425846447306,28,9.998150929899857
37,0,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Sales Executive,Single,4.0,16,1,12.0,5,6,1,2,2.0,4.0,4.0,3,3,1758124900,64,7.389827546296297,21,10.003846064814814
46,0,Travel_Frequently,Research & Development,1,Medical,Male,5,Human Resources,Married,5.0,13,0,28.0,3,2,1,2,1.0,3.0,2.0,3,3,847392100,16,6.196189083820663,33,9.981758040935672
41,0,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Research Director,Married,7.0,14,1,22.0,2,18,11,8,2.0,1.0,3.0,3,3,708092100,576,7.706279637377964,22,10.006238958623896
37,0,Non-Travel,Research & Development,2,Medical,Male,1,Sales Executive,Divorced,1.0,16,1,9.0,3,9,7,7,1.0,2.0,3.0,3,3,411278400,49,7.50663439372983,20,9.975496772706315
32,1,Non-Travel,Research & Development,2,Life Sciences,Female,2,Research Director,Married,8.0,22,0,6.0,4,4,1,2,4.0,3.0,3.0,2,4,1087680400,49,5.993242277547258,20,9.98637621023513
24,0,Travel_Frequently,Sales,3,Life Sciences,Female,1,Healthcare Representative,Married,0.0,14,2,3.0,5,2,2,1,4.0,4.0,3.0,2,3,861422500,484,6.030856290174472,19,10.013745408631772
38,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Research Scientist,Married,3.0,16,1,18.0,2,1,0,0,3.0,3.0,3.0,3,3,23799232900,25,6.020102278010228,22,10.052526731752673
37,0,Travel_Rarely,Research & Development,4,Technical Degree,Female,5,Research Scientist,Married,6.0,11,2,8.0,3,6,4,3,2.0,2.0,2.0,3,3,1555513600,1,6.8990951711204875,24,9.978713080168776
49,0,Travel_Rarely,Sales,1,Life Sciences,Male,1,Sales Executive,Divorced,1.0,18,2,31.0,2,31,0,9,4.0,3.0,3.0,1,3,1608812100,441,10.781685108344858,20,9.95838174273859
24,0,Travel_Rarely,Sales,3,Marketing,Female,1,Sales Executive,Married,1.0,15,2,6.0,2,6,1,4,2.0,4.0,3.0,2,3,1160764900,1,8.983126503126503,30,10.003849206349207
26,0,Travel_Rarely,Research & Development,4,Technical Degree,Female,4,Sales Executive,Married,1.0,14,1,6.0,6,5,1,4,1.0,2.0,4.0,3,3,14385603600,361,7.383425160697889,19,9.979563820018365
24,0,Travel_Rarely,Sales,3,Medical,Female,1,Laboratory Technician,Married,1.0,12,0,1.0,4,1,0,0,4.0,2.0,3.0,1,3,151782400,49,6.823666187739463,29,10.02213122605364
50,0,Travel_Frequently,Sales,2,Marketing,Male,1,Sales Executive,Married,1.0,14,3,32.0,2,32,10,7,1.0,2.0,3.0,3,3,876160000,4,6.789116575591986,17,9.99713683970856
25,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Scientist,Married,1.0,16,0,7.0,3,7,0,6,2.0,3.0,3.0,2,3,36458083600,4,7.409312285854137,34,10.024123837493882
24,1,Travel_Frequently,Research & Development,3,Medical,Male,2,Research Scientist,Married,1.0,21,0,6.0,3,6,1,2,1.0,3.0,3.0,3,4,1535856100,4,10.82543586269196,15,10.014757226738933
30,1,Travel_Frequently,Research & Development,3,Other,Male,2,Healthcare Representative,Married,1.0,14,0,1.0,2,1,0,0,2.0,1.0,4.0,3,3,4658062500,81,6.877650214592275,28,9.970098950882212
34,0,Travel_Rarely,Sales,2,Life Sciences,Male,4,Research Director,Married,1.0,12,1,6.0,4,6,1,3,2.0,4.0,3.0,3,3,10502150400,36,8.90651394901395,30,10.005228475228474
31,1,Travel_Rarely,Research & Development,1,Medical,Female,1,Sales Representative,Divorced,2.0,12,2,9.0,2,3,1,2,2.0,1.0,1.0,2,3,35898880900,81,6.683451882845189,22,10.022853324035331
35,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,5,Sales Executive,Single,4.0,17,3,9.0,3,3,0,2,1.0,4.0,3.0,3,3,623001600,4,7.924495583449559,22,9.99014760576476
31,0,Travel_Rarely,Sales,3,Marketing,Female,2,Sales Executive,Divorced,4.0,17,0,13.0,3,7,5,7,1.0,4.0,4.0,3,3,4179622500,1,6.310503323836657,27,9.96928774928775
27,0,Travel_Rarely,Sales,4,Medical,Male,1,Sales Representative,Divorced,0.0,14,1,6.0,4,5,0,3,1.0,3.0,2.0,3,3,486643600,484,7.887926545792655,22,10.007359367735937
37,0,Travel_Rarely,Sales,4,Marketing,Female,2,Laboratory Technician,Married,4.0,14,0,17.0,3,3,1,0,4.0,3.0,2.0,3,3,435139600,81,8.882879515317788,18,10.0149577046182
20,0,Travel_Rarely,Research & Development,4,Medical,Female,1,Sales Representative,Single,1.0,13,2,1.0,3,1,0,0,4.0,2.0,4.0,1,3,525784900,289,7.089900137741047,19,9.997085629017448
42,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,1.0,15,0,10.0,5,10,2,2,3.0,4.0,3.0,3,3,699602500,784,7.4908156028368795,26,10.016152482269502
43,0,Travel_Rarely,Research & Development,5,Technical Degree,Female,2,Sales Executive,Divorced,4.0,11,0,21.0,3,1,0,0,2.0,4.0,2.0,3,3,719848900,100,8.685538548752834,16,9.985639455782314
38,0,Travel_Rarely,Human Resources,4,Medical,Male,1,Human Resources,Single,3.0,17,1,8.0,5,0,0,0,3.0,1.0,2.0,4,3,405619600,4,6.802448347107438,19,9.977501147842057
43,0,Travel_Frequently,Sales,3,Medical,Female,2,Healthcare Representative,Divorced,3.0,11,1,10.0,5,8,4,7,4.0,3.0,3.0,3,3,1168956100,16,9.126422039323273,18,10.007583447645176
48,0,Travel_Rarely,Research & Development,1,Medical,Male,2,Laboratory Technician,Married,7.0,13,1,21.0,3,3,0,2,4.0,1.0,1.0,4,3,2890137600,64,7.0165869667135485,24,9.98079817158931
44,0,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,Single,4.0,22,3,10.0,4,2,0,2,1.0,3.0,4.0,4,4,380640100,841,6.7042970272904485,33,9.99159478557505
34,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,Divorced,1.0,20,2,8.0,3,8,0,6,3.0,3.0,3.0,2,4,548028100,169,8.402038626609443,28,10.01101573676681
27,1,Travel_Rarely,Sales,3,Life Sciences,Male,2,Research Scientist,Divorced,0.0,18,0,5.0,0,4,0,2,3.0,1.0,3.0,3,3,525784900,729,6.483074151557415,22,9.987379125987912
21,0,Travel_Rarely,Sales,2,Life Sciences,Male,3,Sales Executive,Single,1.0,11,1,3.0,2,3,1,2,3.0,3.0,3.0,1,3,7614307600,256,7.233100241545894,31,9.981634057971014
44,0,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Laboratory Technician,Married,4.0,14,1,26.0,2,2,0,1,4.0,4.0,4.0,3,3,1608812100,4,8.69020202020202,30,10.02272126022126
22,0,Travel_Rarely,Research & Development,2,Medical,Female,2,Laboratory Technician,Married,0.0,14,0,3.0,3,2,2,2,1.0,3.0,3.0,2,3,38200702500,4,6.037342143906021,34,10.000198237885462
33,0,Travel_Rarely,Sales,4,Marketing,Female,2,Manufacturing Director,Divorced,0.0,18,1,6.0,2,5,1,2,3.0,3.0,3.0,3,3,2086662400,169,7.28216548463357,26,10.046750591016549
32,0,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Healthcare Representative,Married,1.0,16,1,6.0,3,6,0,5,1.0,4.0,2.0,3,3,913248400,1,9.377237144168962,19,10.013204775022956
30,0,Travel_Frequently,Research & Development,5,Technical Degree,Male,3,Manager,Divorced,1.0,17,0,1.0,3,1,0,0,3.0,3.0,3.0,3,3,3331598400,16,7.309830051570557,24,9.988244256915143
53,0,Travel_Rarely,Research & Development,3,Other,Female,3,Manager,Single,7.0,11,1,18.0,2,14,8,10,4.0,1.0,4.0,2,3,514836100,576,7.1137529550827425,26,9.986504728132388
34,0,Travel_Rarely,Research & Development,5,Medical,Male,1,Research Scientist,Married,1.0,12,0,10.0,0,10,8,8,2.0,4.0,2.0,3,3,2895516100,1,7.438477452347745,22,9.996552766155277
45,1,Travel_Frequently,Research & Development,4,Life Sciences,Male,3,Research Director,Married,2.0,13,1,5.0,5,1,0,0,1.0,1.0,3.0,3,3,1184048100,361,7.57411306042885,33,9.981684941520468
26,0,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Manufacturing Director,Married,1.0,13,1,3.0,5,3,0,2,3.0,4.0,3.0,4,3,2974611600,49,9.963191029143898,17,10.012559198542805
37,0,Travel_Rarely,Research & Development,3,Medical,Male,1,Manager,Married,1.0,14,0,10.0,3,10,7,8,3.0,3.0,3.0,2,3,9769345600,16,6.214981325863679,23,9.991946778711485
29,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Healthcare Representative,Married,1.0,17,3,6.0,2,6,1,2,2.0,3.0,2.0,3,3,1728064900,4,6.810724121557455,27,10.020154320987654
35,0,Travel_Rarely,Research & Development,5,Medical,Female,4,Laboratory Technician,Single,1.0,11,0,17.0,3,17,11,8,2.0,4.0,3.0,3,3,18111776400,100,6.655866150961088,24,9.983981481481482
33,0,Travel_Frequently,Research & Development,3,Technical Degree,Male,2,Laboratory Technician,Divorced,3.0,25,1,15.0,3,13,4,7,3.0,4.0,1.0,3,4,8224676100,64,7.5149104683195596,19,10.033065886134068
54,0,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Sales Executive,Married,2.0,19,1,16.0,4,9,7,1,3.0,2.0,4.0,2,3,1611219600,25,6.408397904483431,33,9.993116471734892
36,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Divorced,2.0,13,1,13.0,3,3,0,2,2.0,2.0,3.0,2,3,3498722500,64,10.702960618846694,24,9.988754102203469
27,0,Travel_Rarely,Sales,3,Marketing,Male,5,Research Director,Single,0.0,14,1,5.0,3,4,1,1,1.0,4.0,3.0,1,3,3591604900,81,7.003219806763285,31,9.993265700483091
20,1,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Sales Representative,Single,1.0,12,3,1.0,2,1,1,1,4.0,3.0,3.0,2,3,3797024400,1,8.629089635854342,23,9.973208450046686
33,1,Travel_Frequently,Research & Development,4,Medical,Female,1,Laboratory Technician,Single,1.0,11,0,10.0,3,10,9,7,1.0,1.0,3.0,3,3,578883600,225,10.40263888888889,15,10.03447041553749
35,0,Non-Travel,Research & Development,1,Medical,Male,1,Research Scientist,Married,1.0,19,1,1.0,2,1,0,0,3.0,3.0,3.0,4,3,35118760000,4,6.731132756132756,30,10.006043771043771
23,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Healthcare Representative,Married,2.0,11,1,5.0,3,3,0,2,1.0,1.0,4.0,3,3,5832376900,4,7.089940645773979,27,9.975604226020891
25,0,Travel_Rarely,Research & Development,3,Medical,Male,2,Manufacturing Director,Married,0.0,11,1,4.0,3,3,1,2,4.0,2.0,3.0,3,3,10192921600,121,7.680787229137851,20,10.007977178423237
38,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Research Scientist,Single,0.0,20,1,8.0,3,7,0,5,4.0,4.0,3.0,2,4,21773953600,256,6.798771808999081,19,10.029692378328741
29,0,Travel_Frequently,Sales,4,Life Sciences,Male,4,Healthcare Representative,Divorced,1.0,18,3,10.0,3,10,2,8,2.0,4.0,3.0,2,3,4223700100,4,7.8054694323144105,32,9.980908539543911
